DATE,CORESTICKM159SFRBATL,Imports_MMcf,Exports_MMcf,NG_Spot_Price,DTWEXBGS,Plant_Liquids_Production_MMcf,Marketed_Production_MMcf,Dry_Natural_Gas_Production_MMcf,Gross_Withdrawals_MMcf,Cushing OK WTI Spot Price FOB $/bbl,Europe Brent Spot Price FOB $/bbl,East Region,Midwest Region,Mountain Region,Pacific Region,South Central Region,Salt,NonSalt,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
2022-05-20,5.18144,230899.0,616665.0,8.21,119.87418,259892,3332041,3072149.0,3695408.0,112.18,112.93,325,394.0,109,193,798.0,252,547.0,,,,
2022-05-27,5.249655,230899.0,616665.0,8.79,118.66712,259892,3332041,3072149.0,3695408.0,113.38,117.66,345,426.0,113,200,817.0,248,569.0,,,,
2022-06-03,5.31787,228882.0,553760.0,8.54,118.260125,252114,3232326,2980211.0,3564801.0,116.37,124.11,376,454.0,118,211,843.0,251,593.0,,,,
2022-06-10,5.386085,228882.0,553760.0,8.95,118.81066,252114,3232326,2980211.0,3564801.0,120.43,127.4,407,482.0,122,221,863.0,251,612.0,,,,
2022-06-17,5.4543,228882.0,553760.0,7.93,121.27422,252114,3232326,2980211.0,3564801.0,116.46,125.08,430,506.0,128,231,875.0,248,628.0,,,,
2022-06-24,5.522514999999999,228882.0,553760.0,6.43,120.605875,252114,3232326,2980211.0,3564801.0,107.88,116.83,461,535.0,134,235,886.0,242,644.0,,,,
2022-07-01,5.59073,257197.0,559842.0,6.35,120.85146,263249,3375077,3111828.0,3735794.0,110.96,120.34,482,562.0,138,240,890.0,233,657.0,,,,
2022-07-08,5.580386393442622,257197.0,559842.0,5.9,122.712525,263249,3375077,3111828.0,3735794.0,103.32,113.64,501,586.0,143,249,890.0,221,669.0,,,,
2022-07-15,5.570042786885246,257197.0,559842.0,6.76,123.52326,263249,3375077,3111828.0,3735794.0,99.92,109.8,521,608.0,144,253,874.0,206,669.0,,,,
2022-07-22,5.559699180327868,257197.0,559842.0,7.76,122.6526,263249,3375077,3111828.0,3735794.0,102.24,113.53,532,625.0,144,253,862.0,195,667.0,,,,
2022-07-29,5.549355573770492,257197.0,559842.0,8.74,122.3952,263249,3375077,3111828.0,3735794.0,99.6,109.28,549,643.0,147,253,865.0,195,671.0,,,,
2022-08-05,5.539011967213114,235884.0,558031.0,8.14,121.9913,264599,3392383,3127785.0,3730403.0,94.01,102.54,564,663.0,148,252,874.0,193,681.0,,,,
2022-08-12,5.528668360655738,235884.0,558031.0,8.15,121.25614,264599,3392383,3127785.0,3730403.0,94.65,104.64,571,684.0,151,248,866.0,185,681.0,,,,
2022-08-19,5.51832475409836,235884.0,558031.0,9.19,122.12782,264599,3392383,3127785.0,3730403.0,91.81,96.73,598,714.0,153,243,871.0,184,687.0,,,,
2022-08-26,5.507981147540983,235884.0,558031.0,9.56,123.1846,264599,3392383,3127785.0,3730403.0,94.47,98.87,614,747.0,157,241,881.0,185,696.0,,,,
2022-09-02,5.4976375409836065,233927.0,526465.0,9.17,123.7771,259765,3330414,3070649.0,3669326.0,90.79,95.31,635,776.0,159,238,887.0,182,705.0,,,,
2022-09-09,5.487293934426229,233927.0,526465.0,8.3,124.49925,259765,3330414,3070649.0,3669326.0,85.29,90.43,661,809.0,163,235,904.0,187,717.0,,,,
2022-09-16,5.4769503278688525,233927.0,526465.0,8.42,124.40398,259765,3330414,3070649.0,3669326.0,87.24,91.41,690,844.0,168,237,935.0,199,736.0,,,,
2022-09-23,5.466606721311475,233927.0,526465.0,7.69,125.87,259765,3330414,3070649.0,3669326.0,83.46,88.54,721,879.0,176,243,958.0,204,754.0,,,,
2022-09-30,5.4562631147540985,233927.0,526465.0,6.63,128.01004,259765,3330414,3070649.0,3669326.0,80.08,87.28,756,916.0,184,247,1003.0,225,778.0,,,,
2022-10-07,5.445919508196721,239507.0,554328.0,6.01,126.93674,268137,3437743,3169606.0,3813798.0,88.22,94.66,782,952.0,190,249,1058.0,253,804.0,,,,
2022-10-14,5.435575901639344,239507.0,554328.0,6.29,127.966225,268137,3437743,3169606.0,3813798.0,88.97,94.62,812,987.0,195,249,1099.0,271,828.0,,,,
2022-10-21,5.425232295081967,239507.0,554328.0,5.48,127.92992,268137,3437743,3169606.0,3813798.0,85.36,91.04,825,1007.0,199,248,1116.0,277,839.0,,,,
2022-10-28,5.41488868852459,239507.0,554328.0,5.12,127.16598,268137,3437743,3169606.0,3813798.0,87.87,93.01,848,1042.0,204,247,1160.0,299,861.0,,,,
